X,Y,OBJECTID,COLL_METH,STRUCTURE,CB_TYPE,MH_COVER,DIMENSION,DEPTH,ELEVATION,LOCATION,BASIN,STRUC_ID,MUNI,PROJECT_ID,MAP_ID,COMMENTS,ST_NAME,HOUSE_NUM,LOCAL_ID,LAT,LONG_,ASSET_ID,INV_ELEV,OF_SHAPE,OF_MATERIAL,OF_TYPE,OWNER,GENERIC_OWN,DATA_SOURCE,OFFICE_TRACK,SHAPE,WC_DRAINAGE_BASIN,LAND_USE_TYPE,FEATURE_TYPE,SOURCE,HOUS_NUM,GLOBALID,ACCESSIBLE,TYPE_,MATERIAL,SHAPE_,QUANTITY,SUBMERGED,FLOW_PRESE,FLOW_DESC,DAMAGE,DEPOSITS,ABNORMAL_V,POOR_POOL_,BENTHIC_GR,INSPECTION,POLE,OFFSET_,HD,VD,SD,INC,AZ,CREATOR,EDITOR,HEIGHT,WIDTH,CONV_DIR,UNIQUE_ID_ALL_POINT_FEATURES,RESPONSIBILITY
716811.204018924,784599.141983107,1462,Stellar Services Field Survey,,,,0,0,0,,,,,,,Cannot get view to determine if outfall exists.,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,a133b176-9b44-48ec-8c75-4f7ed55028cf,OTH,CP, , ,1, , ,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,OUT,1462,DPW
716810.379873592,784538.605358772,1463,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Entire parking lot collapsing, cannot determine if outfall exists",,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,6aed17c0-9c34-4a8e-bb36-35300318cfde,OTH, , , ,1, , ,NO,CB,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1463,DPW
716611.802514844,784366.545335442,1464,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,dbeffc8c-1689-4ef7-a852-40e5144f86c4,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1464,DPW
716550.321010508,784237.246709526,1465,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,b1655e3b-59c5-4b56-b67e-a83ff91c21b5,Y,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1465,DPW
716544.10547176,784201.840940438,1466,Stellar Services Field Survey,,,,36,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,9c007277-8e77-4422-b836-9ccfa067a7c1,Y,CP,RCP,CIRC,1,NO,Y,MOD,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1466,DPW
715305.658801675,782609.085595772,1467,Stellar Services Field Survey,,,,15,0,0,,,,,,,Behind fence,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,7b0a204e-9fa8-4ce0-b16b-66e1af5d0a9d,Y,CP,RCP,CIRC,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1467,DPW
712189.632881511,780333.672167607,1468,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,Office and Research,Outfall,,,87e07dcb-84b1-4ad7-8a3d-be5c0bf7fc02,Y,CP,STM,CIRC,1,WF, ,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1468,DPW
711556.503242258,779488.674185693,1469,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,Vacant/Undeveloped,Outfall,,,6d8185b8-2830-424f-b809-e5ce6365232f,Y,CP,RCP,CIRC,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1469,DPW
710828.048662428,779159.249975771,1470,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,6a871b28-d594-4df8-887c-771268b279c2,Y,CP, ,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1470,DPW
707952.601657428,777423.614011355,1471,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,ad96a9c0-40a0-484f-89cb-925a4505a1e7,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1471,DPW
707952.898572844,777423.916504189,1472,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,5b8753d5-80d5-4fb9-9974-5dcb69d5659c,Y,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1472,DPW
707967.230237093,777435.22028736,1473,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,49652747-9c73-420a-bbcb-aac648da1a21,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1473,DPW
707965.862457678,777434.557887107,1474,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,39c3624e-1914-4147-b3bb-013451b1b3e3,Y,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1474,DPW
706830.172799926,776465.317371525,1475,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,0a5e777d-c730-41d6-899f-98a636b9828a,Y,CP, ,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1475,DPW
710774.108481593,777381.634436525,1476,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Cannot locate outfall, must be buried.",,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,Vacant/Undeveloped,Outfall,,,d5caf619-e250-4169-b33d-18bfec1af2e6,OTH, , , ,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1476,DPW
710648.38596401,777380.088507861,1477,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,Vacant/Undeveloped,Outfall,,,3edd1d7f-63ab-4e93-8332-40e1f252a9be,Y,CP,RCP,CIRC,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1477,DPW
704925.952198926,777085.301367775,1478,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,980eea68-24c0-4cc2-990c-a0d45c8e3a23,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,1478,DPW
715545.55235076,787330.594197355,1479,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,f30596a7-a941-4a49-b6ab-3670a91392fc,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1479,DPW
715856.005470008,786969.968934357,1480,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,82bf9a23-5cf9-4290-a93e-3d3921f980e4,Y,OD,RCP,SWL,1,NO,Y,MOD,NO,NO,NO,NO,NO,2019/10/08 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1480,DPW
720988.827881511,786423.912611775,1481,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,3f2bf2f6-c92a-4e35-b78b-3846cb37703b,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1481,DPW
719702.761884093,784368.216920026,1482,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,High Density Residential,Outfall,,,21b6bdf7-599b-4e68-8ba7-8ee50a0122ce,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1482,DPW
719735.681109592,784426.544887356,1483,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,High Density Residential,Outfall,,,d9843d72-01a7-4454-bd4e-22bcbf533a19,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1483,DPW
717504.437540594,778864.388360776,1484,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Catchbasin full of water, yet seems to be the last location where it leaves to stream behind house.",,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Transportation, Communication, Utilities",Outfall,,,0f9be6d4-7578-4706-bccc-5811ef17ea8b,Y,CP, , ,1,WF,N,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1484,DPW
717453.952733427,778089.027378693,1485,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,bdc823f9-bcde-42b0-8ebd-0f4f9bf90b25,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1485,DPW
717092.525306676,778104.640536442,1486,Stellar Services Field Survey,,,,18,0,0,,,,,,,Stream and catch basins from across street meet here and head underground,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,034d1da2-87a6-405b-8e47-c8cb79d0e011,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1486,DPW
716058.731442511,778681.819172107,1487,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,5dc10ac2-4dd5-4d79-adc9-2e1c97f96ad9,Y,CP,RCP,CIRC,1,WF,N,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1487,DPW
715613.286795344,779129.508237354,1488,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,77e00dd4-a73b-4767-a71e-48081ce7579d,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1488,DPW
715257.113951258,779456.903908022,1489,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,12453129-b358-4287-91e7-7865e2f820e2,Y,CP,CPP,CIRC,2,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1489,DPW
714465.246440511,780586.339641273,1490,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,20ddf862-9c32-4aff-803b-5600660b3b91,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1490,DPW
714403.076289259,780647.876919776,1491,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,COASTAL LONG ISLAND SOUND BASIN,"Public Parks, Parkway Lands",Outfall,,,1bd5a1f8-a7b0-481f-bdbb-b3fd96ba3a7f,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/09 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1491,DPW
