YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2021,54,0,186,0,36079
2021,61,0,206,0,36079
2021,62,0,292,0,36079
2021,11,0,13607,0,36081
2021,21,0,311000,0,36081
2021,31,0,438364,0,36081
2021,32,0,47188,0,36081
2021,41,0,352,0,36081
2021,42,0,298,0,36081
2021,43,0,3550,0,36081
2021,51,0,443,0,36081
2021,52,0,17606,0,36081
2021,53,0,889,0,36081
2021,54,0,212,0,36081
2021,61,0,449,0,36081
2021,62,0,587,0,36081
2021,11,0,5060,0,36083
2021,21,0,40211,0,36083
2021,31,0,71002,0,36083
2021,32,0,3696,0,36083
2021,41,0,47,0,36083
2021,42,0,2,0,36083
2021,43,0,388,0,36083
2021,51,0,85,0,36083
2021,52,0,3326,0,36083
2021,53,0,147,0,36083
2021,54,0,456,0,36083
2021,61,0,136,0,36083
2021,62,0,204,0,36083
2021,11,0,5477,0,36085
2021,21,0,100664,0,36085
2021,31,0,164484,0,36085
2021,32,0,6512,0,36085
2021,41,0,110,0,36085
2021,42,0,2,0,36085
2021,43,0,1045,0,36085
2021,51,0,127,0,36085
2021,52,0,2360,0,36085
2021,53,0,105,0,36085
2021,54,0,297,0,36085
2021,61,0,117,0,36085
2021,62,0,156,0,36085
2021,11,0,4096,0,36087
2021,21,0,83337,0,36087
2021,31,0,117662,0,36087
2021,32,0,9332,0,36087
2021,41,0,114,0,36087
2021,42,0,117,0,36087
2021,43,0,1262,0,36087
2021,51,0,152,0,36087
2021,52,0,4393,0,36087
2021,53,0,196,0,36087
2021,54,0,276,0,36087
2021,61,0,469,0,36087
2021,62,0,676,0,36087
2021,11,0,4053,0,36089
2021,21,0,18924,0,36089
2021,31,0,50977,0,36089
2021,32,0,2711,0,36089
2021,41,0,37,0,36089
2021,42,0,3,0,36089
2021,43,0,360,0,36089
2021,51,0,90,0,36089
2021,52,0,2414,0,36089
2021,53,0,106,0,36089
2021,54,0,579,0,36089
2021,61,0,121,0,36089
2021,62,0,181,0,36089
2021,11,0,8322,0,36091
2021,21,0,64852,0,36091
2021,31,0,116647,0,36091
2021,32,0,6302,0,36091
2021,41,0,27,0,36091
2021,42,0,6,0,36091
2021,43,0,743,0,36091
2021,51,0,157,0,36091
2021,52,0,4696,0,36091
2021,53,0,228,0,36091
2021,54,0,914,0,36091
2021,61,0,295,0,36091
2021,62,0,436,0,36091
2021,11,0,4492,0,36093
2021,21,0,45142,0,36093
2021,31,0,68972,0,36093
2021,32,0,3976,0,36093
2021,41,0,40,0,36093
2021,42,0,3,0,36093
2021,43,0,382,0,36093
2021,51,0,63,0,36093
2021,52,0,2133,0,36093
2021,53,0,95,0,36093
2021,54,0,371,0,36093
2021,61,0,145,0,36093
2021,62,0,218,0,36093
2021,11,0,1576,0,36095
2021,21,0,7669,0,36095
2021,31,0,16929,0,36095
2021,32,0,850,0,36095
2021,41,0,1,0,36095
2021,42,0,22,0,36095
2021,43,0,160,0,36095
2021,51,0,26,0,36095
2021,52,0,1259,0,36095
2021,53,0,56,0,36095
2021,54,0,126,0,36095
2021,61,0,71,0,36095
2021,62,0,108,0,36095
2021,11,0,907,0,36097
2021,21,0,4077,0,36097
2021,31,0,10401,0,36097
2021,32,0,461,0,36097
2021,41,0,5,0,36097
2021,42,0,3,0,36097
2021,43,0,56,0,36097
2021,51,0,18,0,36097
2021,52,0,604,0,36097
2021,53,0,28,0,36097
2021,54,0,134,0,36097
2021,61,0,20,0,36097
2021,62,0,31,0,36097
2021,11,0,1248,0,36099
2021,21,0,7413,0,36099
2021,31,0,15743,0,36099
2021,32,0,947,0,36099
2021,41,0,20,0,36099
2021,42,0,1,0,36099
2021,43,0,92,0,36099
2021,51,0,31,0,36099
2021,52,0,946,0,36099
2021,53,0,42,0,36099
2021,54,0,182,0,36099
2021,61,0,108,0,36099
2021,62,0,163,0,36099
2021,11,0,3677,0,36101
2021,21,0,21960,0,36101
2021,31,0,48417,0,36101
2021,32,0,1898,0,36101
2021,41,0,7,0,36101
2021,42,0,13,0,36101
2021,43,0,303,0,36101
2021,51,0,87,0,36101
2021,52,0,2621,0,36101
2021,53,0,116,0,36101
2021,54,0,569,0,36101
2021,61,0,383,0,36101
2021,62,0,585,0,36101
2021,11,0,29076,0,36103
2021,21,0,453854,0,36103
2021,31,0,698911,0,36103
2021,32,0,50713,0,36103
2021,41,0,251,0,36103
2021,42,0,261,0,36103
2021,43,0,4613,0,36103
2021,51,0,666,0,36103
2021,52,0,34554,0,36103
2021,53,0,1530,0,36103
2021,54,0,1546,0,36103
2021,61,0,479,0,36103
2021,62,0,690,0,36103
2021,11,0,2768,0,36105
2021,21,0,19428,0,36105
2021,31,0,35951,0,36105
2021,32,0,3044,0,36105
2021,41,0,12,0,36105
2021,42,0,5,0,36105
2021,43,0,355,0,36105
2021,51,0,67,0,36105
2021,52,0,2406,0,36105
2021,53,0,107,0,36105
2021,54,0,236,0,36105
2021,61,0,262,0,36105
2021,62,0,386,0,36105
2021,11,0,1686,0,36107
2021,21,0,12024,0,36107
2021,31,0,24859,0,36107
2021,32,0,1393,0,36107
2021,41,0,2,0,36107
2021,42,0,2,0,36107
2021,43,0,155,0,36107
2021,51,0,37,0,36107
2021,52,0,1389,0,36107
2021,53,0,62,0,36107
2021,54,0,219,0,36107
2021,61,0,148,0,36107
2021,62,0,224,0,36107
2021,11,0,2257,0,36109
2021,21,0,20240,0,36109
2021,31,0,35048,0,36109
2021,32,0,2996,0,36109
2021,41,0,68,0,36109
2021,42,0,5,0,36109
2021,43,0,235,0,36109
2021,51,0,45,0,36109
2021,52,0,1609,0,36109
2021,53,0,73,0,36109
2021,54,0,266,0,36109
2021,61,0,58,0,36109
2021,62,0,87,0,36109
2021,11,0,6458,0,36111
2021,21,0,52330,0,36111
2021,31,0,85370,0,36111
2021,32,0,5256,0,36111
2021,41,0,141,0,36111
2021,42,0,48,0,36111
2021,43,0,434,0,36111
2021,51,0,127,0,36111
2021,52,0,5196,0,36111
2021,53,0,229,0,36111
2021,54,0,525,0,36111
2021,61,0,253,0,36111
2021,62,0,369,0,36111
2021,11,0,2810,0,36113
2021,21,0,16416,0,36113
2021,31,0,35418,0,36113
2021,32,0,2871,0,36113
2021,41,0,16,0,36113
2021,42,0,20,0,36113
2021,43,0,194,0,36113
2021,51,0,51,0,36113
2021,52,0,1650,0,36113
2021,53,0,74,0,36113
2021,54,0,315,0,36113
2021,61,0,135,0,36113
2021,62,0,206,0,36113
2021,11,0,3056,0,36115
2021,21,0,13576,0,36115
2021,31,0,33173,0,36115
2021,32,0,1450,0,36115
2021,41,0,3,0,36115
2021,42,0,1,0,36115
2021,43,0,215,0,36115
2021,51,0,48,0,36115
2021,52,0,1935,0,36115
2021,53,0,86,0,36115
2021,54,0,185,0,36115
2021,61,0,42,0,36115
2021,62,0,62,0,36115
2021,11,0,4242,0,36117
2021,21,0,22593,0,36117
2021,31,0,48357,0,36117
2021,32,0,2248,0,36117
2021,41,0,8,0,36117
2021,42,0,1,0,36117
2021,43,0,408,0,36117
2021,51,0,49,0,36117
2021,52,0,2356,0,36117
2021,53,0,104,0,36117
2021,54,0,357,0,36117
2021,61,0,69,0,36117
2021,62,0,98,0,36117
2021,11,0,12301,0,36119
2021,21,0,242493,0,36119
2021,31,0,367700,0,36119
2021,32,0,28901,0,36119
2021,41,0,161,0,36119
2021,42,0,287,0,36119
2021,43,0,2618,0,36119
2021,51,0,440,0,36119
2021,52,0,13978,0,36119
2021,53,0,620,0,36119
2021,54,0,478,0,36119
2021,61,0,1509,0,36119
2021,62,0,2153,0,36119
2021,11,0,1742,0,36121
2021,21,0,7336,0,36121
2021,31,0,21855,0,36121
2021,32,0,1263,0,36121
2021,41,0,4,0,36121
2021,42,0,8,0,36121
2021,43,0,94,0,36121
2021,51,0,28,0,36121
2021,52,0,1603,0,36121
2021,53,0,71,0,36121
2021,54,0,138,0,36121
2021,61,0,47,0,36121
2021,62,0,68,0,36121
2021,11,0,900,0,36123
2021,21,0,4543,0,36123
2021,31,0,12073,0,36123
2021,32,0,586,0,36123
2021,41,0,10,0,36123
2021,42,0,1,0,36123
2021,43,0,80,0,36123
2021,51,0,20,0,36123
2021,52,0,791,0,36123
2021,53,0,36,0,36123
2021,54,0,112,0,36123
2021,61,0,20,0,36123
2021,62,0,30,0,36123
