fuelFormulationID,fuelSubtypeID,RVP,sulfurLevel,ETOHVolume,MTBEVolume,ETBEVolume,TAMEVolume,aromaticContent,olefinContent,benzeneContent,e200,e300,volToWtPercentOxy,BioDieselEsterVolume,CetaneIndex,PAHContent,T50,T90,FIP
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36071
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36071
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36071
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36071
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36071
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36071
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36071
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36071
8066,12,7.24,19.7,10,0,0,0,17.681,13.6087,0.591822,40.7243,82.7582,,0,0,0,218.746,330.508,36071
8067,12,13.4,19.6563,10,0,0,0,17.7213,12.7213,0.668291,58.7401,88.2035,,0,0,0,154.538,307.749,36071
8068,12,10.5,20.2563,10,0,0,0,18.424,13.3425,0.651291,54.6774,87.0011,,0,0,0,171.765,312.818,36071
8366,10,7,20.3759,0,0,0,0,19.8803,12.0357,0.591822,37.2315,83.7133,,0,0,0,225.874,326.167,36071
8367,10,12.6,19.6563,0,0,0,0,19.4213,11.0213,0.678291,52.3401,88.0035,,0,0,0,195.041,306.666,36071
8368,10,9.7,20.2563,0,0,0,0,20.124,11.6425,0.661291,48.2774,86.8011,,0,0,0,203.332,312.131,36071
8666,15,6.85,19.3571,15,0,0,0,16.7963,12.9539,0.562231,56.2127,83.6989,,0,0,0,165.381,327.461,36071
8667,15,13.25,18.6734,15,0,0,0,16.8353,12.0852,0.634877,57.8141,88.6395,,0,0,0,156.993,305.296,36071
8668,15,10.35,19.2434,15,0,0,0,17.5028,12.6754,0.618727,57.3918,87.5628,,0,0,0,159.205,310.126,36071
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36071
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36071
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36071
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36071
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36073
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36073
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36073
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36073
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36073
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36073
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36073
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36073
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36073
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36073
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36073
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36073
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36073
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36073
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36073
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36073
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36073
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36073
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36073
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36073
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36073
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36073
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36075
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36075
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36075
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36075
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36075
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36075
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36075
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36075
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36075
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36075
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36075
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36075
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36075
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36075
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36075
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36075
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36075
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36075
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36075
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36075
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36075
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36075
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36077
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36077
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36077
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36077
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36077
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36077
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36077
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36077
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36077
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36077
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36077
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36077
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36077
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36077
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36077
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36077
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36077
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36077
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36077
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36077
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36077
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36077
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36079
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36079
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36079
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36079
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36079
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36079
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36079
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36079
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36079
8066,12,7.24,19.7,10,0,0,0,17.681,13.6087,0.591822,40.7243,82.7582,,0,0,0,218.746,330.508,36079
8067,12,13.4,19.6563,10,0,0,0,17.7213,12.7213,0.668291,58.7401,88.2035,,0,0,0,154.538,307.749,36079
8068,12,10.5,20.2563,10,0,0,0,18.424,13.3425,0.651291,54.6774,87.0011,,0,0,0,171.765,312.818,36079
8366,10,7,20.3759,0,0,0,0,19.8803,12.0357,0.591822,37.2315,83.7133,,0,0,0,225.874,326.167,36079
8367,10,12.6,19.6563,0,0,0,0,19.4213,11.0213,0.678291,52.3401,88.0035,,0,0,0,195.041,306.666,36079
8368,10,9.7,20.2563,0,0,0,0,20.124,11.6425,0.661291,48.2774,86.8011,,0,0,0,203.332,312.131,36079
8666,15,6.85,19.3571,15,0,0,0,16.7963,12.9539,0.562231,56.2127,83.6989,,0,0,0,165.381,327.461,36079
8667,15,13.25,18.6734,15,0,0,0,16.8353,12.0852,0.634877,57.8141,88.6395,,0,0,0,156.993,305.296,36079
8668,15,10.35,19.2434,15,0,0,0,17.5028,12.6754,0.618727,57.3918,87.5628,,0,0,0,159.205,310.126,36079
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36079
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36079
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36079
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36079
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36081
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36081
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36081
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36081
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36081
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36081
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36081
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36081
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36081
8066,12,7.24,19.7,10,0,0,0,17.681,13.6087,0.591822,40.7243,82.7582,,0,0,0,218.746,330.508,36081
8067,12,13.4,19.6563,10,0,0,0,17.7213,12.7213,0.668291,58.7401,88.2035,,0,0,0,154.538,307.749,36081
8068,12,10.5,20.2563,10,0,0,0,18.424,13.3425,0.651291,54.6774,87.0011,,0,0,0,171.765,312.818,36081
8366,10,7,20.3759,0,0,0,0,19.8803,12.0357,0.591822,37.2315,83.7133,,0,0,0,225.874,326.167,36081
8367,10,12.6,19.6563,0,0,0,0,19.4213,11.0213,0.678291,52.3401,88.0035,,0,0,0,195.041,306.666,36081
8368,10,9.7,20.2563,0,0,0,0,20.124,11.6425,0.661291,48.2774,86.8011,,0,0,0,203.332,312.131,36081
8666,15,6.85,19.3571,15,0,0,0,16.7963,12.9539,0.562231,56.2127,83.6989,,0,0,0,165.381,327.461,36081
8667,15,13.25,18.6734,15,0,0,0,16.8353,12.0852,0.634877,57.8141,88.6395,,0,0,0,156.993,305.296,36081
8668,15,10.35,19.2434,15,0,0,0,17.5028,12.6754,0.618727,57.3918,87.5628,,0,0,0,159.205,310.126,36081
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36081
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36081
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36081
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36081
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36083
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36083
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36083
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36083
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36083
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36083
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36083
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36083
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36083
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36083
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36083
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36083
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36083
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36083
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36083
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36083
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36083
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36083
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36083
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36083
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36083
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36083
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36085
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36085
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36085
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36085
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36085
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36085
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36085
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36085
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36085
8066,12,7.24,19.7,10,0,0,0,17.681,13.6087,0.591822,40.7243,82.7582,,0,0,0,218.746,330.508,36085
8067,12,13.4,19.6563,10,0,0,0,17.7213,12.7213,0.668291,58.7401,88.2035,,0,0,0,154.538,307.749,36085
8068,12,10.5,20.2563,10,0,0,0,18.424,13.3425,0.651291,54.6774,87.0011,,0,0,0,171.765,312.818,36085
8366,10,7,20.3759,0,0,0,0,19.8803,12.0357,0.591822,37.2315,83.7133,,0,0,0,225.874,326.167,36085
8367,10,12.6,19.6563,0,0,0,0,19.4213,11.0213,0.678291,52.3401,88.0035,,0,0,0,195.041,306.666,36085
8368,10,9.7,20.2563,0,0,0,0,20.124,11.6425,0.661291,48.2774,86.8011,,0,0,0,203.332,312.131,36085
8666,15,6.85,19.3571,15,0,0,0,16.7963,12.9539,0.562231,56.2127,83.6989,,0,0,0,165.381,327.461,36085
8667,15,13.25,18.6734,15,0,0,0,16.8353,12.0852,0.634877,57.8141,88.6395,,0,0,0,156.993,305.296,36085
8668,15,10.35,19.2434,15,0,0,0,17.5028,12.6754,0.618727,57.3918,87.5628,,0,0,0,159.205,310.126,36085
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36085
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36085
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36085
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36085
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36087
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36087
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36087
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36087
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36087
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36087
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36087
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36087
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36087
8066,12,7.24,19.7,10,0,0,0,17.681,13.6087,0.591822,40.7243,82.7582,,0,0,0,218.746,330.508,36087
8067,12,13.4,19.6563,10,0,0,0,17.7213,12.7213,0.668291,58.7401,88.2035,,0,0,0,154.538,307.749,36087
8068,12,10.5,20.2563,10,0,0,0,18.424,13.3425,0.651291,54.6774,87.0011,,0,0,0,171.765,312.818,36087
8366,10,7,20.3759,0,0,0,0,19.8803,12.0357,0.591822,37.2315,83.7133,,0,0,0,225.874,326.167,36087
8367,10,12.6,19.6563,0,0,0,0,19.4213,11.0213,0.678291,52.3401,88.0035,,0,0,0,195.041,306.666,36087
8368,10,9.7,20.2563,0,0,0,0,20.124,11.6425,0.661291,48.2774,86.8011,,0,0,0,203.332,312.131,36087
8666,15,6.85,19.3571,15,0,0,0,16.7963,12.9539,0.562231,56.2127,83.6989,,0,0,0,165.381,327.461,36087
8667,15,13.25,18.6734,15,0,0,0,16.8353,12.0852,0.634877,57.8141,88.6395,,0,0,0,156.993,305.296,36087
8668,15,10.35,19.2434,15,0,0,0,17.5028,12.6754,0.618727,57.3918,87.5628,,0,0,0,159.205,310.126,36087
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36087
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36087
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36087
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36087
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36089
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36089
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36089
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36089
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36089
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36089
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36089
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36089
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36089
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36089
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36089
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36089
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36089
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36089
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36089
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36089
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36089
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36089
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36089
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36089
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36089
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36089
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36091
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36091
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36091
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36091
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36091
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36091
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36091
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36091
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36091
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36091
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36091
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36091
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36091
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36091
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36091
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36091
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36091
8707,15,10.35,19.2213,15,0,0,0,22.0729,10.1875,0.907108,57.018,86.3839,,0,0,0,161.163,315.415,36091
25003,21,0,6,0,0,0,0,0,0,0,0,0,,3.4,0,0,0,0,36091
27001,51,10.5,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36091
27002,51,7.7,8,74,0,0,0,0,0,0.16,999,999,,0,0,0,999,999,36091
28001,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36091
10,10,6.9,30,0,0,0,0,26.1,5.6,1,41.09,83.09,,0,0,0,218,329,36093
20,20,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36093
30,30,0,7.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36093
50,51,7.7,11,85,0,0,0,0,0,0,999,999,,0,0,0,999,999,36093
90,90,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,36093
96,10,8.7,338,0,0,0,0,26.4,11.9,1.64,50,83,,0,0,0,199.816,329.409,36093
97,10,6.6,150,0,0,0,0,24,11,0.8,52,84,,0,0,0,195.735,324.864,36093
98,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36093
99,12,8.8,30,10,0,0,0,25.77,8.44,0.65,47.61,84.89,,0,0,0,212.282,321.719,36093
8105,12,8.59,23.1,10,0,0,0,24.1813,9.42796,0.985782,42.3813,83.9552,,0,0,0,215.365,325.067,36093
8106,12,12.5,21.158,10,0,0,0,20.4888,10.2143,0.90535,52.8727,85.6809,,0,0,0,182.111,318.384,36093
8107,12,10.5,20.233,10,0,0,0,23.2346,10.7237,0.95485,52.0168,85.6846,,0,0,0,187.018,318.369,36093
8405,10,9,19.6379,0,0,0,0,26.3848,7.68948,0.985782,40.4071,84.4956,,0,0,0,219.394,322.611,36093
8406,10,11.7,21.158,0,0,0,0,22.1888,8.51431,0.91535,46.4727,85.4809,,0,0,0,207.015,318.132,36093
8407,10,9.7,20.233,0,0,0,0,24.9346,9.02371,0.96485,45.6168,85.4846,,0,0,0,208.762,318.115,36093
8705,15,8.85,18.656,15,0,0,0,22.9756,8.825,0.936493,56.3702,85.14,,0,0,0,164.556,320.996,36093
8706,15,12.35,20.1001,15,0,0,0,19.4644,9.7036,0.860083,57.1382,86.3806,,0,0,0,160.533,315.43,36093
