yearID,sourceTypeID,VMT,FIP
2020,21,323192958.4,36083
2020,31,618208920.3,36083
2020,32,33877699.13,36083
2020,41,1030447.718,36083
2020,42,69673.2084,36083
2020,43,5012298.674,36083
2020,51,1802595.334,36083
2020,52,39984397.2,36083
2020,53,2013724.686,36083
2020,54,2493561.778,36083
2020,61,12349987.9,36083
2020,62,42214939.1,36083
2020,11,15704474.4,36085
2020,21,581915711.5,36085
2020,31,1031051469,36085
2020,32,44311636.09,36085
2020,41,4888990.227,36085
2020,42,109030.4629,36085
2020,43,20035281.31,36085
2020,51,3977009.069,36085
2020,52,50611662.6,36085
2020,53,3564417.882,36085
2020,54,1195786.446,36085
2020,61,7054605.398,36085
2020,62,21106459.6,36085
2020,11,7717805.4,36087
2020,21,780114386.5,36087
2020,31,1199794210,36087
2020,32,98538352.87,36087
2020,41,2161171.629,36087
2020,42,1893369.294,36087
2020,43,6822466.676,36087
2020,51,3360132.822,36087
2020,52,60781918.24,36087
2020,53,4395436.355,36087
2020,54,1136322.584,36087
2020,61,16246404.69,36087
2020,62,60984024.31,36087
2020,11,4994033.4,36089
2020,21,185619614.8,36089
2020,31,548090402.9,36089
2020,32,31705343.04,36089
2020,41,1354329.358,36089
2020,42,126234.6234,36089
2020,43,5085439.418,36089
2020,51,3165433.83,36089
2020,52,41620279.77,36089
2020,53,1683312.283,36089
2020,54,3241570.113,36089
2020,61,9970137.2,36089
2020,62,24892753.8,36089
2020,11,12789833.4,36091
2020,21,630836923.8,36091
2020,31,1219734639,36091
2020,32,67426220.52,36091
2020,41,1349762.401,36091
2020,42,178827.1536,36091
2020,43,9658529.846,36091
2020,51,3528502.756,36091
2020,52,73836009.52,36091
2020,53,3710618.15,36091
2020,54,4943616.575,36091
2020,61,28046752.54,36091
2020,62,94382333.46,36091
2020,11,4618114.8,36093
2020,21,292554854.2,36093
2020,31,485532543.3,36093
2020,32,28855787.24,36093
2020,41,705413.2202,36093
2020,42,153687.6376,36093
2020,43,3751584.142,36093
2020,51,523695.5899,36093
2020,52,30648150.12,36093
2020,53,1544731.22,36093
2020,54,2280270.074,36093
2020,61,12875732.25,36093
2020,62,43711454.75,36093
2020,11,1898954.4,36095
2020,21,74432836.78,36095
2020,31,176311491.9,36095
2020,32,10062879.34,36095
2020,41,52905.29456,36095
2020,42,598462.836,36095
2020,43,1530577.469,36095
2020,51,608910.9319,36095
2020,52,13858152.57,36095
2020,53,495668.3927,36095
2020,54,751332.1068,36095
2020,61,3385395.207,36095
2020,62,13961833.79,36095
2020,11,907863,36097
2020,21,37733394.17,36097
2020,31,103235750.1,36097
2020,32,4899679.893,36097
2020,41,455767.5492,36097
2020,42,81849.85142,36097
2020,43,601337.9993,36097
2020,51,424727.7472,36097
2020,52,7665577.676,36097
2020,53,272172.7058,36097
2020,54,716151.8712,36097
2020,61,1280702.374,36097
2020,62,6807531.626,36097
2020,11,2253974.4,36099
2020,21,99192625.37,36099
2020,31,229317342,36099
2020,32,14475952.67,36099
2020,41,732559.912,36099
2020,42,272213.2923,36099
2020,43,966100.1956,36099
2020,51,1287668.999,36099
2020,52,17480656.05,36099
2020,53,791843.555,36099
2020,54,1053061.392,36099
2020,61,9345657.489,36099
2020,62,27280840.51,36099
2020,11,3791979.6,36101
2020,21,244068054.2,36101
2020,31,574731017.9,36101
2020,32,24471332.93,36101
2020,41,317104.5796,36101
