YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2022,53,0,647,0,36119
2022,54,0,467,0,36119
2022,61,0,1628,0,36119
2022,62,0,2328,0,36119
2022,11,0,1727,0,36121
2022,21,0,6998,0,36121
2022,31,0,21765,0,36121
2022,32,0,1217,0,36121
2022,41,0,6,0,36121
2022,42,0,23,0,36121
2022,43,0,78,0,36121
2022,51,0,28,0,36121
2022,52,0,1672,0,36121
2022,53,0,75,0,36121
2022,54,0,134,0,36121
2022,61,0,50,0,36121
2022,62,0,67,0,36121
2022,11,0,905,0,36123
2022,21,0,4347,0,36123
2022,31,0,12079,0,36123
2022,32,0,590,0,36123
2022,41,0,4,0,36123
2022,42,0,14,0,36123
2022,43,0,85,0,36123
2022,51,0,35,0,36123
2022,52,0,811,0,36123
2022,53,0,37,0,36123
2022,54,0,104,0,36123
2022,61,0,18,0,36123
2022,62,0,32,0,36123
