OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
7509,36,119,013700,1010,361190137001010,Block 1010,G5040, , , ,S,6222,0,+41.1831654,-073.8544285
7510,36,119,011000,2024,361190110002024,Block 2024,G5040, , , ,S,29795,0,+41.0686082,-073.8080063
7511,36,119,002201,1027,361190022011027,Block 1027,G5040, , , ,S,6216,0,+40.9554179,-073.8312433
7512,36,119,013402,3004,361190134023004,Block 3004,G5040, , , ,S,5402,0,+41.1655551,-073.8570481
7513,36,119,008500,3005,361190085003005,Block 3005,G5040, , , ,S,20329,0,+41.0202577,-073.7145161
7514,36,119,014811,2001,361190148112001,Block 2001,G5040, , , ,S,52064,0,+41.3272742,-073.7879443
7515,36,119,005400,2005,361190054002005,Block 2005,G5040, , , ,S,3163,0,+40.9076076,-073.8133773
7516,36,119,002000,3009,361190020003009,Block 3009,G5040, , , ,S,10733,0,+40.9549887,-073.8522616
7517,36,119,010801,1019,361190108011019,Block 1019,G5040, , , ,S,78473,0,+41.0303527,-073.8125465
7518,36,119,009201,1008,361190092011008,Block 1008,G5040, , , ,S,2579,0,+41.0234235,-073.7820634
7519,36,119,009703,1020,361190097031020,Block 1020,G5040, , , ,S,2581,0,+40.9928262,-073.7461527
7520,36,119,004200,4000,361190042004000,Block 4000,G5040, , , ,S,67336,0,+40.9213327,-073.8199245
7521,36,119,000501,2007,361190005012007,Block 2007,G5040, , , ,S,12770,0,+40.9406537,-073.8885342
7522,36,119,000801,1003,361190008011003,Block 1003,G5040, , , ,S,38492,0,+40.9685502,-073.8819267
7523,36,119,001502,1000,361190015021000,Block 1000,G5040, , , ,S,2424,0,+40.9056124,-073.8568097
7524,36,119,001505,1005,361190015051005,Block 1005,G5040, , , ,S,12020,0,+40.9071368,-073.8544251
7525,36,119,010901,1001,361190109011001,Block 1001,G5040, , , ,S,32639,0,+41.0633323,-073.7841118
7526,36,119,011902,3001,361190119023001,Block 3001,G5040, , , ,S,5256,0,+41.0734862,-073.7754589
7527,36,119,010400,3005,361190104003005,Block 3005,G5040, , , ,S,13656,0,+41.0174594,-073.8745306
7528,36,119,010902,4021,361190109024021,Block 4021,G5040, , , ,S,7394,0,+41.0470848,-073.7748057
7529,36,119,012600,2004,361190126002004,Block 2004,G5040, , , ,S,27350,0,+41.2704537,-073.6596687
7530,36,119,006000,4014,361190060004014,Block 4014,G5040, , , ,S,1208,0,+40.9207183,-073.7733019
7531,36,119,010903,1011,361190109031011,Block 1011,G5040, , , ,S,7682,0,+41.0473061,-073.7995965
7532,36,119,002107,1009,361190021071009,Block 1009,G5040, , , ,S,2066,0,+40.9719816,-073.8350194
7533,36,119,002300,1021,361190023001021,Block 1021,G5040, , , ,S,81880,0,+40.9311572,-073.8632623
7534,36,119,006802,3000,361190068023000,Block 3000,G5040, , , ,S,3252,0,+40.9685048,-073.7781393
7535,36,119,002000,2000,361190020002000,Block 2000,G5040, , , ,S,205360,0,+40.9610603,-073.8446720
7536,36,119,002000,2004,361190020002004,Block 2004,G5040, , , ,S,66070,0,+40.9641112,-073.8465208
7537,36,119,011200,4006,361190112004006,Block 4006,G5040, , , ,S,1291,0,+41.0605339,-073.8275467
7538,36,119,002000,1008,361190020001008,Block 1008,G5040, , , ,S,18568,0,+40.9670530,-073.8421149
7539,36,119,002104,2036,361190021042036,Block 2036,G5040, , , ,S,8314,0,+40.9605798,-073.8403365
7540,36,119,002101,3002,361190021013002,Block 3002,G5040, , , ,S,25863,0,+40.9783891,-073.8356357
7541,36,119,011101,1021,361190111011021,Block 1021,G5040, , , ,S,17266,0,+41.0577490,-073.8341303
7542,36,119,002107,1007,361190021071007,Block 1007,G5040, , , ,S,34050,0,+40.9728729,-073.8329536
7543,36,119,002106,2002,361190021062002,Block 2002,G5040, , , ,S,9516,0,+40.9749056,-073.8312066
7544,36,119,002104,2013,361190021042013,Block 2013,G5040, , , ,S,25676,0,+40.9661037,-073.8376005
7545,36,119,002104,2035,361190021042035,Block 2035,G5040, , , ,S,6774,0,+40.9600209,-073.8406107
7546,36,119,002104,2017,361190021042017,Block 2017,G5040, , , ,S,25216,0,+40.9634509,-073.8388269
7547,36,119,011102,1012,361190111021012,Block 1012,G5040, , , ,S,3623,0,+41.0353587,-073.8388840
7548,36,119,011102,1014,361190111021014,Block 1014,G5040, , , ,S,8463,0,+41.0355385,-073.8394953
7549,36,119,011102,1013,361190111021013,Block 1013,G5040, , , ,S,2765,0,+41.0354056,-073.8391280
7550,36,119,011102,2012,361190111022012,Block 2012,G5040, , , ,S,3379,0,+41.0248668,-073.8437252
7551,36,119,011300,3004,361190113003004,Block 3004,G5040, , , ,S,63288,0,+41.0358687,-073.8748329
7552,36,119,010702,5003,361190107025003,Block 5003,G5040, , , ,S,41444,0,+41.0068828,-073.8098280
7553,36,119,010801,2021,361190108012021,Block 2021,G5040, , , ,S,2506,0,+41.0183083,-073.8233757
7554,36,119,002201,2004,361190022012004,Block 2004,G5040, , , ,S,42346,0,+40.9530442,-073.8338306
7555,36,119,002201,2005,361190022012005,Block 2005,G5040, , , ,S,70737,0,+40.9546765,-073.8374965
7556,36,119,002201,2006,361190022012006,Block 2006,G5040, , , ,S,25375,0,+40.9553774,-073.8399457
7557,36,119,014901,3003,361190149013003,Block 3003,G5040, , , ,S,222450,0,+41.3043543,-073.7226084
7558,36,119,014901,4018,361190149014018,Block 4018,G5040, , , ,S,129593,0,+41.2568141,-073.7565583
7559,36,119,005704,1012,361190057041012,Block 1012,G5040, , , ,S,0,4373,+40.8814576,-073.7838764
7560,36,119,012600,2005,361190126002005,Block 2005,G5040, , , ,S,65316,0,+41.2725674,-073.6807851
7561,36,119,012400,2004,361190124002004,Block 2004,G5040, , , ,S,23119,1941,+41.1884946,-073.6142371
7562,36,119,012700,3013,361190127003013,Block 3013,G5040, , , ,S,47409,0,+41.1760983,-073.6653365
7563,36,119,012700,2014,361190127002014,Block 2014,G5040, , , ,S,19274,0,+41.1786557,-073.6555378
7564,36,119,008700,4007,361190087004007,Block 4007,G5040, , , ,S,50163,0,+41.0364024,-073.7519275
7565,36,119,008700,3015,361190087003015,Block 3015,G5040, , , ,S,2812,0,+41.0328647,-073.7530404
7566,36,119,013700,3014,361190137003014,Block 3014,G5040, , , ,S,16742,0,+41.1738820,-073.8507543
7567,36,119,013201,2037,361190132012037,Block 2037,G5040, , , ,S,94195,0,+41.1264835,-073.8575823
7568,36,119,013201,2028,361190132012028,Block 2028,G5040, , , ,S,86808,0,+41.1253695,-073.8552137
7569,36,119,012202,3004,361190122023004,Block 3004,G5040, , , ,S,8386,0,+41.1386378,-073.7961782
7570,36,119,012202,3005,361190122023005,Block 3005,G5040, , , ,S,37027,0,+41.1355352,-073.7972256
7571,36,119,012202,3044,361190122023044,Block 3044,G5040, , , ,S,5915,0,+41.1270749,-073.7867031
7572,36,119,012202,3049,361190122023049,Block 3049,G5040, , , ,S,2035,0,+41.1267288,-073.7857783
7573,36,119,012202,2010,361190122022010,Block 2010,G5040, , , ,S,15841,0,+41.1283370,-073.7859625
7574,36,119,014605,3016,361190146053016,Block 3016,G5040, , , ,S,19239,0,+41.2277751,-073.9130214
7575,36,119,014605,3012,361190146053012,Block 3012,G5040, , , ,S,2637,0,+41.2280567,-073.9116569
7576,36,119,014605,3011,361190146053011,Block 3011,G5040, , , ,S,38268,0,+41.2281137,-073.9102887
7577,36,119,014605,2006,361190146052006,Block 2006,G5040, , , ,S,6713,0,+41.2273055,-073.9090577
7578,36,119,011200,4040,361190112004040,Block 4040,G5040, , , ,S,1062,0,+41.0608032,-073.8224201
7579,36,119,011000,1018,361190110001018,Block 1018,G5040, , , ,S,18600,0,+41.0590670,-073.8042939
7580,36,119,014500,5003,361190145005003,Block 5003,G5040, , , ,S,38682,0,+41.2898344,-073.8983275
7581,36,119,013000,3002,361190130003002,Block 3002,G5040, , , ,S,2106,0,+41.2195844,-073.7278166
7582,36,119,013000,3003,361190130003003,Block 3003,G5040, , , ,S,392394,0,+41.2153505,-073.7290215
7583,36,119,012501,2023,361190125012023,Block 2023,G5040, , , ,S,488055,0,+41.2920152,-073.6889659
7584,36,119,014400,1004,361190144001004,Block 1004,G5040, , , ,S,7554,0,+41.3000892,-073.9043846
7585,36,119,007200,4001,361190072004001,Block 4001,G5040, , , ,S,0,106659,+40.9265920,-073.7306587
7586,36,119,011200,4003,361190112004003,Block 4003,G5040, , , ,S,19111,0,+41.0596169,-073.8219230
7587,36,119,011200,4004,361190112004004,Block 4004,G5040, , , ,S,1427,0,+41.0593010,-073.8226168
7588,36,119,011101,1009,361190111011009,Block 1009,G5040, , , ,S,14877,0,+41.0602601,-073.8247986
7589,36,119,012501,2034,361190125012034,Block 2034,G5040, , , ,S,17446,0,+41.2913164,-073.6773581
7590,36,119,012501,2033,361190125012033,Block 2033,G5040, , , ,S,0,5178,+41.2863746,-073.6791798
7591,36,119,010702,5001,361190107025001,Block 5001,G5040, , , ,S,138486,0,+41.0139998,-073.8019386
7592,36,119,010702,5000,361190107025000,Block 5000,G5040, , , ,S,57388,0,+41.0130695,-073.8045937
7593,36,119,010701,3003,361190107013003,Block 3003,G5040, , , ,S,6472,0,+41.0122815,-073.8268046
7594,36,119,010701,3005,361190107013005,Block 3005,G5040, , , ,S,33568,0,+41.0118295,-073.8287100
7595,36,119,014909,2006,361190149092006,Block 2006,G5040, , , ,S,0,12514,+41.3295155,-073.6893164
7596,36,119,014604,2008,361190146042008,Block 2008,G5040, , , ,S,0,121016,+41.2522018,-073.9527641
7597,36,119,000401,3002,361190004013002,Block 3002,G5040, , , ,S,3193,0,+40.9363638,-073.9022649
7598,36,119,013700,3018,361190137003018,Block 3018,G5040, , , ,S,4213,0,+41.1730858,-073.8634412
7599,36,119,013103,2018,361190131032018,Block 2018,G5040, , , ,S,251499,0,+41.2004564,-073.8430140
7600,36,119,013500,1010,361190135001010,Block 1010,G5040, , , ,S,94979,0,+41.1723590,-073.8409505
7601,36,119,010801,2011,361190108012011,Block 2011,G5040, , , ,S,344102,0,+41.0100344,-073.8193033
7602,36,119,010300,1009,361190103001009,Block 1009,G5040, , , ,S,14930,0,+41.0019898,-073.8784644
7603,36,119,010500,5022,361190105005022,Block 5022,G5040, , , ,S,194366,0,+41.0050458,-073.8716309
7604,36,119,010200,5025,361190102005025,Block 5025,G5040, , , ,S,8968,0,+40.9956934,-073.8782348
7605,36,119,010200,3014,361190102003014,Block 3014,G5040, , , ,S,16633,0,+40.9843634,-073.8781984
7606,36,119,010200,2005,361190102002005,Block 2005,G5040, , , ,S,22666,0,+40.9872328,-073.8697844
7607,36,119,010500,4000,361190105004000,Block 4000,G5040, , , ,S,540512,0,+41.0060865,-073.8620112
7608,36,119,009900,1002,361190099001002,Block 1002,G5040, , , ,S,77016,0,+41.0107839,-073.7804991
7609,36,119,010701,4006,361190107014006,Block 4006,G5040, , , ,S,33590,0,+41.0000972,-073.8198828
7610,36,119,009100,2001,361190091002001,Block 2001,G5040, , , ,S,34988,0,+41.0299125,-073.7794351
7611,36,119,009201,3010,361190092013010,Block 3010,G5040, , , ,S,17854,0,+41.0246767,-073.7768713
7612,36,119,010000,3001,361190100003001,Block 3001,G5040, , , ,S,20477,0,+41.0103964,-073.7857800
7613,36,119,014606,4016,361190146064016,Block 4016,G5040, , , ,S,782670,0,+41.2073400,-073.8660388
7614,36,119,012400,3002,361190124003002,Block 3002,G5040, , , ,S,169564,0,+41.2094643,-073.5225578
7615,36,119,013800,2010,361190138002010,Block 2010,G5040, , , ,S,70378,0,+41.2004197,-073.8752708
7616,36,119,010801,2018,361190108012018,Block 2018,G5040, , , ,S,61302,0,+41.0176795,-073.8006348
7617,36,119,014605,2004,361190146052004,Block 2004,G5040, , , ,S,8888,0,+41.2311871,-073.9020929
7618,36,119,013900,1003,361190139001003,Block 1003,G5040, , , ,S,25697,0,+41.2119334,-073.8815501
7619,36,119,013800,1002,361190138001002,Block 1002,G5040, , , ,S,12188,0,+41.2043546,-073.8792081
7620,36,119,010801,1027,361190108011027,Block 1027,G5040, , , ,S,19510,0,+41.0283615,-073.8122775
7621,36,119,010702,1003,361190107021003,Block 1003,G5040, , , ,S,9066,0,+40.9964573,-073.8072817
7622,36,119,014805,1001,361190148051001,Block 1001,G5040, , , ,S,101059,0,+41.2977280,-073.8314442
7623,36,119,014805,2001,361190148052001,Block 2001,G5040, , , ,S,586075,0,+41.2772738,-073.8283982
7624,36,119,009300,3003,361190093003003,Block 3003,G5040, , , ,S,10446,0,+41.0270155,-073.7676305
7625,36,119,009500,3008,361190095003008,Block 3008,G5040, , , ,S,20348,0,+41.0221354,-073.7667978
7626,36,119,013301,2005,361190133012005,Block 2005,G5040, , , ,S,65011,0,+41.1577422,-073.8663557
7627,36,119,013301,1009,361190133011009,Block 1009,G5040, , , ,S,18821,0,+41.1619542,-073.8624182
7628,36,119,013304,2000,361190133042000,Block 2000,G5040, , , ,S,52749,0,+41.1580827,-073.8624203
7629,36,119,013304,2001,361190133042001,Block 2001,G5040, , , ,S,10528,0,+41.1568022,-073.8632092
7630,36,119,009600,4009,361190096004009,Block 4009,G5040, , , ,S,27770,0,+41.0142183,-073.7717369
7631,36,119,014701,3018,361190147013018,Block 3018,G5040, , , ,S,70606,0,+41.3066628,-073.8950447
7632,36,119,009600,3004,361190096003004,Block 3004,G5040, , , ,S,6028,0,+41.0189332,-073.7681144
7633,36,119,009600,3009,361190096003009,Block 3009,G5040, , , ,S,15487,0,+41.0162158,-073.7666464
7634,36,119,009600,2012,361190096002012,Block 2012,G5040, , , ,S,48846,0,+41.0081016,-073.7671796
7635,36,119,009600,3016,361190096003016,Block 3016,G5040, , , ,S,15735,0,+41.0144535,-073.7662781
7636,36,119,009600,2006,361190096002006,Block 2006,G5040, , , ,S,17174,0,+41.0126978,-073.7650030
7637,36,119,009400,3006,361190094003006,Block 3006,G5040, , , ,S,20059,0,+41.0278794,-073.7616546
7638,36,119,009400,3000,361190094003000,Block 3000,G5040, , , ,S,36571,0,+41.0280969,-073.7588971
7639,36,119,009400,3010,361190094003010,Block 3010,G5040, , , ,S,22528,0,+41.0256914,-073.7618822
7640,36,119,009400,3011,361190094003011,Block 3011,G5040, , , ,S,21539,0,+41.0259614,-073.7608212
7641,36,119,009400,3003,361190094003003,Block 3003,G5040, , , ,S,6772,0,+41.0239982,-073.7599390
7642,36,119,009600,1007,361190096001007,Block 1007,G5040, , , ,S,16675,0,+41.0172418,-073.7589733
7643,36,119,009600,3000,361190096003000,Block 3000,G5040, , , ,S,15467,0,+41.0183216,-073.7642319
7644,36,119,004801,3007,361190048013007,Block 3007,G5040, , , ,S,9405,0,+40.9473608,-073.8283923
7645,36,119,004802,3017,361190048023017,Block 3017,G5040, , , ,S,5207,0,+40.9528917,-073.8226182
7646,36,119,004802,3003,361190048023003,Block 3003,G5040, , , ,S,5429,0,+40.9578111,-073.8190124
7647,36,119,005100,1010,361190051001010,Block 1010,G5040, , , ,S,26535,0,+40.9549842,-073.8160082
7648,36,119,004801,2006,361190048012006,Block 2006,G5040, , , ,S,3014,0,+40.9483443,-073.8217423
7649,36,119,005100,4007,361190051004007,Block 4007,G5040, , , ,S,22595,0,+40.9501712,-073.8201102
7650,36,119,005200,2003,361190052002003,Block 2003,G5040, , , ,S,250242,0,+40.9499190,-073.8098012
7651,36,119,005200,4006,361190052004006,Block 4006,G5040, , , ,S,8810,0,+40.9471276,-073.8169181
7652,36,119,004700,2023,361190047002023,Block 2023,G5040, , , ,S,30821,0,+40.9425984,-073.8267107
7653,36,119,004700,2011,361190047002011,Block 2011,G5040, , , ,S,27128,0,+40.9435306,-073.8246067
7654,36,119,004700,2032,361190047002032,Block 2032,G5040, , , ,S,17516,0,+40.9390527,-073.8244981
7655,36,119,004700,2045,361190047002045,Block 2045,G5040, , , ,S,32707,0,+40.9368459,-073.8255301
7656,36,119,011200,4017,361190112004017,Block 4017,G5040, , , ,S,26436,0,+41.0573116,-073.8202477
7657,36,119,015000,1037,361190150001037,Block 1037,G5040, , , ,S,63819,0,+41.3445935,-073.6576216
7658,36,119,014901,1033,361190149011033,Block 1033,G5040, , , ,S,32605,0,+41.3265431,-073.6709333
7659,36,119,015000,3028,361190150003028,Block 3028,G5040, , , ,S,104718,0,+41.3153210,-073.6676855
7660,36,119,013102,2003,361190131022003,Block 2003,G5040, , , ,S,51765,0,+41.1682124,-073.7622926
7661,36,119,012501,2028,361190125012028,Block 2028,G5040, , , ,S,13687,0,+41.2912169,-073.6792234
7662,36,119,012600,2003,361190126002003,Block 2003,G5040, , , ,S,65807,0,+41.2704038,-073.6738751
7663,36,119,014901,1015,361190149011015,Block 1015,G5040, , , ,S,87491,0,+41.3327172,-073.6671634
7664,36,119,014901,1006,361190149011006,Block 1006,G5040, , , ,S,0,42594,+41.3393690,-073.6605070
7665,36,119,012803,1013,361190128031013,Block 1013,G5040, , , ,S,554888,24518,+41.2343886,-073.7114218
7666,36,119,012804,2018,361190128042018,Block 2018,G5040, , , ,S,198443,0,+41.2238109,-073.7167817
7667,36,119,012804,2010,361190128042010,Block 2010,G5040, , , ,S,15803,0,+41.2353593,-073.7009843
7668,36,119,983000,1001,361199830001001,Block 1001,G5040, , , ,S,190663,0,+41.2454476,-073.6762858
7669,36,119,983000,1005,361199830001005,Block 1005,G5040, , , ,S,271899,0,+41.2389984,-073.6808213
7670,36,119,012804,3010,361190128043010,Block 3010,G5040, , , ,S,18701,0,+41.2388112,-073.6908360
7671,36,119,009703,2020,361190097032020,Block 2020,G5040, , , ,S,20037,0,+41.0003623,-073.7434970
7672,36,119,007401,3000,361190074013000,Block 3000,G5040, , , ,S,33548,0,+40.9590655,-073.7294042
7673,36,119,007800,2009,361190078002009,Block 2009,G5040, , , ,S,24607,0,+40.9910912,-073.6649071
7674,36,119,014607,1019,361190146071019,Block 1019,G5040, , , ,S,9093,0,+41.2761265,-073.8956951
7675,36,119,008100,2000,361190081002000,Block 2000,G5040, , , ,S,5244,947,+41.0121959,-073.6559288
7676,36,119,014909,1008,361190149091008,Block 1008,G5040, , , ,S,18400,0,+41.3467806,-073.6860405
7677,36,119,014812,2013,361190148122013,Block 2013,G5040, , , ,S,205144,0,+41.3132516,-073.8268132
7678,36,119,014811,1010,361190148111010,Block 1010,G5040, , , ,S,239081,0,+41.3103472,-073.7961438
7679,36,119,015000,3030,361190150003030,Block 3030,G5040, , , ,S,0,153377,+41.3060073,-073.6764526
7680,36,119,014606,3008,361190146063008,Block 3008,G5040, , , ,S,91830,24699,+41.2638970,-073.8537280
7681,36,119,014606,3012,361190146063012,Block 3012,G5040, , , ,S,15793,0,+41.2525490,-073.8513748
7682,36,119,014901,2007,361190149012007,Block 2007,G5040, , , ,S,1253722,11483,+41.2959797,-073.7070262
7683,36,119,014903,1009,361190149031009,Block 1009,G5040, , , ,S,16709,0,+41.3263350,-073.6974475
7684,36,119,008602,1013,361190086021013,Block 1013,G5040, , , ,S,63113,0,+41.0342045,-073.7354023
7685,36,119,009702,2003,361190097022003,Block 2003,G5040, , , ,S,286201,0,+41.0250079,-073.7352876
7686,36,119,009702,3011,361190097023011,Block 3011,G5040, , , ,S,42104,0,+41.0128134,-073.7498663
7687,36,119,010701,1020,361190107011020,Block 1020,G5040, , , ,S,107699,0,+40.9891922,-073.8514003
7688,36,119,009702,2020,361190097022020,Block 2020,G5040, , , ,S,33026,0,+41.0185707,-073.7319393
7689,36,119,009702,3022,361190097023022,Block 3022,G5040, , , ,S,36650,0,+41.0087929,-073.7482343
7690,36,119,009703,2005,361190097032005,Block 2005,G5040, , , ,S,25743,0,+41.0012130,-073.7420706
7691,36,119,006500,4010,361190065004010,Block 4010,G5040, , , ,S,26374,0,+40.9260137,-073.7718560
7692,36,119,014607,3016,361190146073016,Block 3016,G5040, , , ,S,35095,0,+41.2895486,-073.8670573
7693,36,119,012600,4010,361190126004010,Block 4010,G5040, , , ,S,24545,0,+41.2521547,-073.6847015
7694,36,119,011200,2025,361190112002025,Block 2025,G5040, , , ,S,2795,0,+41.0462596,-073.8056600
7695,36,119,014701,1046,361190147011046,Block 1046,G5040, , , ,S,39356,0,+41.2994746,-073.9355413
7696,36,119,014806,1012,361190148061012,Block 1012,G5040, , , ,S,191280,0,+41.3171308,-073.8119340
7697,36,119,014809,4035,361190148094035,Block 4035,G5040, , , ,S,487436,0,+41.2368668,-073.7866183
7698,36,119,010300,3010,361190103003010,Block 3010,G5040, , , ,S,16619,0,+40.9933467,-073.8835507
7699,36,119,006000,4006,361190060004006,Block 4006,G5040, , , ,S,44232,0,+40.9153730,-073.7768115
7700,36,119,006000,1014,361190060001014,Block 1014,G5040, , , ,S,10037,0,+40.9169937,-073.7728601
7701,36,119,007100,3019,361190071003019,Block 3019,G5040, , , ,S,13579,0,+40.9230055,-073.7520134
7702,36,119,005901,2004,361190059012004,Block 2004,G5040, , , ,S,21644,0,+40.9053756,-073.7754890
7703,36,119,005902,1003,361190059021003,Block 1003,G5040, , , ,S,1418,0,+40.9192572,-073.7579109
7704,36,119,007100,3011,361190071003011,Block 3011,G5040, , , ,S,27204,0,+40.9155363,-073.7538915
7705,36,119,012303,2016,361190123032016,Block 2016,G5040, , , ,S,102660,0,+41.1415408,-073.7153893
7706,36,119,012303,3031,361190123033031,Block 3031,G5040, , , ,S,356615,26441,+41.1110919,-073.7258657
7707,36,119,008602,2005,361190086022005,Block 2005,G5040, , , ,S,249558,40492,+41.0625157,-073.7364321
7708,36,119,009702,3009,361190097023009,Block 3009,G5040, , , ,S,42243,0,+41.0107701,-073.7492468
7709,36,119,008700,5010,361190087005010,Block 5010,G5040, , , ,S,16936,0,+41.0417269,-073.7482876
7710,36,119,008700,5012,361190087005012,Block 5012,G5040, , , ,S,11443,0,+41.0397988,-073.7475175
7711,36,119,008700,5014,361190087005014,Block 5014,G5040, , , ,S,11590,0,+41.0390473,-073.7459955
