OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPEAREA,SHAPELEN
17650,NY119,3,Ub,309672,300416.538203304,2206.91060531236
17651,NY119,3,Ub,309672,719589.493944771,3629.07576134076
17652,NY119,3,CsD,309704,118011.469042808,1718.98123105559
17653,NY119,3,PnB,309721,203342.768173328,2332.69028698731
17654,NY119,3,CtC,309705,58360.0114470677,1316.86418967027
17655,NY119,3,RdB,309732,194959.42930636,3804.78464371152
17656,NY119,3,RhE,309738,1176972.57979831,8794.20623333886
17657,NY119,3,Ub,309672,655194.353669051,3868.35083450679
17658,NY119,3,RdA,309731,1737059.15425167,11146.5754200199
17659,NY119,3,SuB,309671,156632.402036567,2722.16158274262
17660,NY119,3,PnB,309721,766456.160703429,4508.59321375736
17661,NY119,3,WdB,309691,626748.377146737,6290.80243338863
17662,NY119,3,ChC,309695,114344.161334536,1488.80751000636
17663,NY119,3,ChB,309694,229339.673650758,2871.5636671072
17664,NY119,3,UwB,309688,354217.695322427,3976.96250226266
17665,NY119,3,WdA,309690,1699554.66395388,9997.41432907184
17666,NY119,3,ChC,309695,419245.521005927,4993.75773880009
17667,NY119,3,PnC,309722,144896.111322412,2058.61371252832
17668,NY119,3,ChC,309695,173058.884133267,1837.37793735078
17669,NY119,3,LcB,309717,115225.796726695,1770.07625554305
17670,NY119,3,RdA,309731,997611.524328118,6818.21177948052
17671,NY119,3,UwB,309688,299376.962932461,3146.86792152706
17672,NY119,3,W,309689,88416.8318416855,1350.44971919101
17673,NY119,3,W,309689,39291.2688936522,819.512445075935
17674,NY119,3,Pa,309719,126237.147816225,1653.7881262813
17675,NY119,3,WdB,309691,2910173.75460141,12699.1080596603
17676,NY119,3,W,309689,17178.4958094804,538.672056124496
17677,NY119,3,ChC,309695,146723.730000361,1780.4139076586
17678,NY119,3,Ub,309672,709356.729570108,3639.6422171446
17679,NY119,3,CsD,309704,312523.948193339,3909.98084868848
17680,NY119,3,CrC,309703,549975.503977569,3662.67207491306
17681,NY119,3,CrC,309703,110619.113127173,1356.47338400897
17682,NY119,3,PnC,309722,403530.479038172,5335.78099545454
17683,NY119,3,PnB,309721,3476733.43874083,12249.1335746786
17684,NY119,3,CtC,309705,76419.3547981929,1144.9726314331
17685,NY119,3,CrC,309703,2411952.39558588,16238.4842391308
17686,NY119,3,ClD,309700,284840.843710083,2337.67042726673
17687,NY119,3,RdA,309731,162744.87610055,3410.21563747797
17688,NY119,3,UpB,309682,184947.143564361,1892.78706744756
17689,NY119,3,Ce,309693,281871.165002502,2567.5658085145
17690,NY119,3,CrC,309703,116892.942428334,1549.24462808305
17691,NY119,3,RhE,309738,311965.904836743,6012.40429738825
17692,NY119,3,CrC,309703,510330.01438901,3030.68707605618
17693,NY119,3,CrC,309703,3570799.46885843,16276.1022676311
17694,NY119,3,UpD,309684,606376.370023916,5565.99329403478
17695,NY119,3,PnB,309721,1980664.06774993,10033.3050318315
17696,NY119,3,RhB,309735,802345.471103227,6427.27500464822
17697,NY119,3,UwB,309688,447277.304423076,3398.47904126374
17698,NY119,3,CrC,309703,601356.02618688,4067.88299521215
17699,NY119,3,WdB,309691,347127.16687623,2773.36700943949
17700,NY119,3,Sm,309744,215928.298409072,3412.26326715342
17701,NY119,3,CrC,309703,169482.512565906,1680.35637835865
17702,NY119,3,ChB,309694,348527.682076498,3733.73885844433
17703,NY119,3,PnC,309722,1225584.35561032,9603.49011104945
17704,NY119,3,WdB,309691,93579.0559820996,1630.70655016164
17705,NY119,3,CuD,309706,192789.77324609,2623.64600618691
17706,NY119,3,CsD,309704,131154.715124636,1701.95132689895
17707,NY119,3,ChD,309696,367112.164474415,2729.22896462504
17708,NY119,3,LcB,309717,288154.894173882,4347.7301665313
17709,NY119,3,CsD,309704,125670.404997851,2569.85956811238
17710,NY119,3,PnB,309721,1159850.18975153,9197.67555705387
17711,NY119,3,SuB,309671,282991.409669788,2457.64731823863
17712,NY119,3,CsD,309704,341978.410686629,2943.14877292778
17713,NY119,3,PnB,309721,3226271.36186351,16000.8976380145
17714,NY119,3,CsD,309704,149968.749882569,2483.44231078939
17715,NY119,3,HrF,309712,254218.175491952,2703.24519707607
17716,NY119,3,PnC,309722,1072427.92772915,8731.96102202957
17717,NY119,3,WdB,309691,1649285.45613737,10513.1863776335
17718,NY119,3,PnC,309722,128628.124829753,1653.07419090404
17719,NY119,3,ChE,309697,638504.888962203,5323.50790610527
17720,NY119,3,PnB,309721,230283.37090876,2981.02461837617
17721,NY119,3,LcB,309717,381838.067568763,4029.01503162739
17722,NY119,3,LcB,309717,112430.629964907,1908.23943459477
17723,NY119,3,ClB,309698,139116.405002655,2260.2977439956
17724,NY119,3,ChB,309694,319848.593357218,3836.36584766345
17725,NY119,3,CrC,309703,157836.410661111,1447.74421293536
17726,NY119,3,ChC,309695,1279984.94953547,7212.86913274105
17727,NY119,3,CrC,309703,205893.57126742,1854.475812402
17728,NY119,3,CrC,309703,18683.6569253303,510.54263136621
17729,NY119,3,CrC,309703,537380.155543186,4407.03163807297
17730,NY119,3,Sm,309744,117664.616146046,1464.47072016967
17731,NY119,3,Ra,309730,63022.8408555177,1534.44087792527
17732,NY119,3,RhD,309737,155727.281711798,1842.55292630467
17733,NY119,3,Sh,309743,158298.831464263,2125.00338878735
17734,NY119,3,ChC,309695,153887.986491927,2238.8835633639
17735,NY119,3,PnC,309722,33441.2842550698,723.538304624926
17736,NY119,3,CrC,309703,237669.389230541,2457.31927457085
17737,NY119,3,UpB,309682,184812.443090377,2179.88671636438
17738,NY119,3,Pt,309727,135231.470923579,1896.46709924955
17739,NY119,3,PnD,309723,244361.888310848,2251.75352641771
17740,NY119,3,PnC,309722,3017785.96860463,13500.0175597138
17741,NY119,3,Ub,309672,902610.159622733,3985.64552894445
17742,NY119,3,LcB,309717,386738.22324917,5338.32998923397
17743,NY119,3,CtC,309705,458750.01924595,4533.64524833827
17744,NY119,3,CrC,309703,1310085.80964664,6036.84131505147
17745,NY119,3,ChC,309695,292039.651431001,3284.42654214282
17746,NY119,3,HrF,309712,623657.553421926,5966.86890565365
17747,NY119,3,LeB,309718,439557.420274765,5078.06841422475
17748,NY119,3,Uc,309673,380159.503738534,3838.89860020342
17749,NY119,3,UhC,309677,323065.390256575,2680.11943956463
17750,NY119,3,ClD,309700,326278.994901952,4183.90930329642
17751,NY119,3,ChD,309696,62093.0452242734,1434.56571794068
17752,NY119,3,CsD,309704,921033.606340063,5340.68057540157
17753,NY119,3,CrC,309703,314198.837260442,2668.88107725349
17754,NY119,3,CtC,309705,351785.870378084,2855.93145931167
17755,NY119,3,Ub,309672,311219.199575048,3041.19500951059
17756,NY119,3,Ce,309693,399490.232315707,3079.8058931872
17757,NY119,3,CsD,309704,181358.810789232,2796.47318714476
17758,NY119,3,CrC,309703,1443522.07526023,10670.7110327967
17759,NY119,3,Sh,309743,75204.5092012197,1572.52055106016
17760,NY119,3,LcA,309716,76575.1518760139,1531.84084623475
17761,NY119,3,Ff,309707,245632.9425238,3352.51398352291
17762,NY119,3,CrC,309703,141175.444541634,1472.22300445645
17763,NY119,3,RhC,309736,63332.6762422395,1007.26390169786
17764,NY119,3,ChB,309694,3027090.92050308,12004.6090625082
17765,NY119,3,Pa,309719,154961.168152548,1779.47037106104
17766,NY119,3,Sh,309743,45548.7741950521,811.021859530946
17767,NY119,3,W,309689,16459.185114784,560.302559927372
17768,NY119,3,ChB,309694,94317.4962965208,1223.76018899111
17769,NY119,3,LcB,309717,304397.564963572,3114.6675555093
17770,NY119,3,CtC,309705,122517.14846991,1535.36177637461
17771,NY119,3,ChC,309695,54087.8463422782,1354.37403484788
17772,NY119,3,HrF,309712,52440.2254013341,1363.08367718179
17773,NY119,3,CsD,309704,2223338.48825019,24217.1999332418
17774,NY119,3,KnC,309715,90314.6677902473,1651.64677860462
17775,NY119,3,CtC,309705,342904.491184752,2763.788434112
17776,NY119,3,Pw,309729,116141.476709696,1483.40675778415
17777,NY119,3,SuB,309671,439020.368073543,5815.53539953247
17778,NY119,3,CtC,309705,700030.824612297,3916.57988696295
17779,NY119,3,ClC,309699,638302.946398723,4665.33459721398
17780,NY119,3,RhD,309737,113343.058357732,1789.58883028512
17781,NY119,3,ChD,309696,149428.657318247,1486.51939309753
17782,NY119,3,ClC,309699,386236.791440852,5655.52057433111
17783,NY119,3,CuD,309706,266291.319539311,3733.2366206332
17784,NY119,3,HrF,309712,258552.806858667,3472.31114692433
17785,NY119,3,Ce,309693,3939502.47445298,21323.7637062705
17786,NY119,3,RdB,309732,2753047.80900078,23126.7564824577
17787,NY119,3,ClD,309700,208881.896450226,2612.28438606086
17788,NY119,3,Sh,309743,90313.0465016494,1282.71412037753
17789,NY119,3,WdB,309691,145575.345222976,1852.28050215744
17790,NY119,3,CuD,309706,216751.143015448,2619.59949773606
17791,NY119,3,RhE,309738,473430.274189216,3444.44584156987
17792,NY119,3,LcB,309717,2639517.75934659,27638.1115479745
17793,NY119,3,KnB,309714,142991.743228538,1694.70385135587
17794,NY119,3,Ub,309672,108268.700921699,1373.00641422335
17795,NY119,3,UrB,309685,458289.965255299,4311.07164950912
17796,NY119,3,PnB,309721,1557883.33350348,9119.15020801674
17797,NY119,3,ChB,309694,354375.803685768,3104.13755934443
17798,NY119,3,ChB,309694,97465.0919116982,1647.70435505069
17799,NY119,3,CrC,309703,3464836.10716778,11131.8188481446
17800,NY119,3,UlC,309679,705625.791187418,3424.03483521638
17801,NY119,3,Ff,309707,492026.259870461,7114.00887379782
17802,NY119,3,Ub,309672,155797.776889736,1562.19782317017
17803,NY119,3,CsD,309704,3190796.45943246,19547.1789152078
17804,NY119,3,ClE,309701,146042.103206287,2607.50495395696
17805,NY119,3,Ub,309672,285179.982224848,2289.25268319357
17806,NY119,3,PnB,309721,1775120.36254757,10713.5248595449
17807,NY119,3,PnC,309722,445166.28046798,3052.42840867552
17808,NY119,3,Ub,309672,297906.882115912,2271.36161599565
17809,NY119,3,RdB,309732,83132.2400389087,1310.84779462997
17810,NY119,3,WdB,309691,725816.454876281,5315.86747741726
17811,NY119,3,RhB,309735,114299.604225457,1789.94465720465
17812,NY119,3,UpC,309683,553979.497003082,4566.20679048181
17813,NY119,3,PnB,309721,1971920.79967491,7030.97285364145
17814,NY119,3,Uf,309675,604957.040341819,3236.9490106673
17815,NY119,3,ChC,309695,229419.18958866,2532.48817783236
17816,NY119,3,PnC,309722,6933606.88610706,33160.1306710058
17817,NY119,3,UwB,309688,453797.157756807,3411.27824103946
17818,NY119,3,PnD,309723,139753.219292237,2056.39872813579
17819,NY119,3,CsD,309704,1339903.80970229,8710.54127244094
17820,NY119,3,PnB,309721,834411.032636403,4309.23719230805
17821,NY119,3,ChC,309695,397516.740676189,5748.38200967086
17822,NY119,3,UmC,309681,246607.864190265,2463.74512149041
17823,NY119,3,Uf,309675,187853.249047517,1804.83150002043
17824,NY119,3,Pc,309720,72307.6115686133,1411.76913951579
17825,NY119,3,UlC,309679,4410730.95981927,15258.2072228668
17826,NY119,3,PnC,309722,282556.319383955,3060.19285776847
17827,NY119,3,ChB,309694,74215.07408995,1338.91662703487
17828,NY119,3,CrC,309703,360493.370833748,3640.10980395411
17829,NY119,3,Uf,309675,1003939.88701245,4240.21703876083
17830,NY119,3,PnD,309723,1526619.02370091,13696.1679232
17831,NY119,3,RdB,309732,73982.4546400201,1236.68409012814
17832,NY119,3,UvC,309687,661744.361586574,5563.08989629817
17833,NY119,3,UvB,309686,28960.9565415549,1032.1805040107
17834,NY119,3,Sh,309743,983134.844472143,10568.7585013762
17835,NY119,3,Sh,309743,68172.5873330891,1004.77269526028
17836,NY119,3,PnC,309722,2802159.53341816,15429.6646589886
17837,NY119,3,LcB,309717,107016.567042344,2157.92530535582
17838,NY119,3,ChE,309697,178342.708332171,2329.10562580151
17839,NY119,3,CsD,309704,445503.149555518,4656.20667343512
17840,NY119,3,SuB,309671,91461.1725764236,1355.79577075967
17841,NY119,3,Uc,309673,274430.186149081,2191.12072149879
17842,NY119,3,W,309689,84411.5811544186,1988.89616442473
17843,NY119,3,ChC,309695,44217.2896025674,910.814579199321
17844,NY119,3,UpB,309682,21930817.9892962,67497.191821939
17845,NY119,3,CsD,309704,207730.56930727,2452.04926155087
17846,NY119,3,HnC,309710,31942.2081673304,667.232238873479
17847,NY119,3,PoD,309726,711273.240721381,4889.89874155854
17848,NY119,3,UpB,309682,411913.302503238,2631.86170207534
17849,NY119,3,Uf,309675,685724.030683133,3719.52159225096
17850,NY119,3,ChC,309695,140521.776776365,2002.30505581646
17851,NY119,3,UpC,309683,1747219.32658404,8794.95542328065
17852,NY119,3,UpB,309682,2334418.90666208,7639.50260789861
17853,NY119,3,ChC,309695,271618.63991394,3083.87088861661
17854,NY119,3,UhD,309678,405613.553659086,4597.13680123276
17855,NY119,3,W,309689,8722.30893973521,395.634727289537
17856,NY119,3,Uf,309675,634419.017167277,3288.6065161254
17857,NY119,3,CrC,309703,772338.369254832,5272.7280613381
17858,NY119,3,UpB,309682,1716764.54987221,9432.35308168382
17859,NY119,3,Ub,309672,106656.910670059,1363.35026372933
17860,NY119,3,CuD,309706,1374680.81095558,9318.33310994355
17861,NY119,3,PnC,309722,274416.328068367,2443.27280006896
17862,NY119,3,CuD,309706,229467.696507641,2664.92094518168
17863,NY119,3,PnB,309721,1395071.22720495,4875.39229728127
17864,NY119,3,Uf,309675,432641.27746365,2691.82335210922
17865,NY119,3,SuB,309671,53613.3986797511,1239.11245548204
17866,NY119,3,Uc,309673,88945.1692669456,1148.61655031653
17867,NY119,3,Ub,309672,48963.5465853439,846.635457000126
17868,NY119,3,CuD,309706,1328014.69112749,14302.1019294601
17869,NY119,3,SuB,309671,81348.825994524,1137.33236038812
17870,NY119,3,Sh,309743,31950.7144428609,714.349377155066
17871,NY119,3,Ub,309672,123616.834729125,1491.43030367489
17872,NY119,3,UpC,309683,1214422.24678374,7249.35846975599
17873,NY119,3,CsD,309704,250446.355918791,5060.83835742597
17874,NY119,3,Uf,309675,355102.252715404,4265.04548920586
17875,NY119,3,Uf,309675,2661188.68639047,14856.1257517605
17876,NY119,3,ChB,309694,547687.858520729,3037.09156841003
17877,NY119,3,Sh,309743,33377.9448818789,697.32065820531
17878,NY119,3,LcB,309717,57231.7555242567,1067.77169248092
17879,NY119,3,W,309689,44053.0934834879,946.865375770926
17880,NY119,3,Ub,309672,911793.459066335,4875.66744040277
17881,NY119,3,LeB,309718,72456.0603028587,1349.36489220904
17882,NY119,3,W,309689,35855.7167565118,1070.37691908287
17883,NY119,3,Ub,309672,745361.342892818,4189.53795121559
17884,NY119,3,CuD,309706,363451.431280086,5701.33574311996
17885,NY119,3,Ub,309672,298041.191984017,2164.30789489332
17886,NY119,3,PnB,309721,2588949.19259394,12288.463715513
17887,NY119,3,UlD,309680,13239.7049369973,583.941145945216
17888,NY119,3,Ub,309672,1403992.90649918,7604.30733395213
17889,NY119,3,Ub,309672,370152.72874892,3956.95404525147
17890,NY119,3,CrC,309703,1322682.52288538,11060.9846838845
17891,NY119,3,Uf,309675,271649.508044638,2386.59523839102
17892,NY119,3,PnC,309722,101549.88915308,1386.01131853851
17893,NY119,3,PnC,309722,473741.002469187,4340.12907538475
17894,NY119,3,UhB,309676,1838506.77271087,13167.2463907532
17895,NY119,3,UpC,309683,2121808.63804077,13109.5055160167
17896,NY119,3,PnB,309721,637741.057756412,4136.11241303402
17897,NY119,3,ChB,309694,150952.526489115,1440.43701038913
17898,NY119,3,CsD,309704,32953.8529628125,856.753206506189
17899,NY119,3,ChB,309694,217669.882020742,2505.00806272103
17900,NY119,3,PnC,309722,949970.804945052,6506.43616500733
17901,NY119,3,HrF,309712,90571.5234112152,2351.44612781162
17902,NY119,3,UhB,309676,544966.070739381,3105.06732025226
17903,NY119,3,UpB,309682,372427.172834696,2619.6078439731
17904,NY119,3,W,309689,89497.6140793189,1299.79942682419
17905,NY119,3,CrC,309703,519742.654062913,3787.62146991574
17906,NY119,3,ChC,309695,40372.521895634,848.564246327246
17907,NY119,3,Uc,309673,3309223.34852302,11035.123896608
17908,NY119,3,UwB,309688,880313.158737883,4447.85140495996
17909,NY119,3,CsD,309704,116998.990156096,1831.15897447574
17910,NY119,3,W,309689,48996.5727273742,1223.90464828346
17911,NY119,3,Ub,309672,1171633.36929464,9355.08694350516
17912,NY119,3,LcA,309716,115490.000420034,1514.14072029932
17913,NY119,3,CrC,309703,493380.297974495,5530.84848072304
17914,NY119,3,Sm,309744,39402.3551750929,855.681610141945
17915,NY119,3,PnB,309721,1776099.05029639,11904.2600720632
17916,NY119,3,PnC,309722,107906.407727026,1982.50318457789
17917,NY119,3,HrF,309712,154429.723427442,1995.1564785625
17918,NY119,3,W,309689,350343.244645464,2659.87846416127
17919,NY119,3,ChB,309694,175355.360674796,2098.85875852123
17920,NY119,3,CsD,309704,118380.63652208,2080.9764563463
17921,NY119,3,CsD,309704,223152.233225375,3607.47022734337
17922,NY119,3,ChB,309694,22272.1442381344,588.165698727733
17923,NY119,3,CrC,309703,358563.087531167,3883.35784002656
17924,NY119,3,CrC,309703,1147585.90944333,4797.32670017577
17925,NY119,3,Sh,309743,221808.36244039,2362.11353317546
17926,NY119,3,WdB,309691,3669089.44086608,20630.0307508376
17927,NY119,3,ChD,309696,841022.279073007,7539.1375406361
17928,NY119,3,Ub,309672,2933973.16697584,12573.8173347717
17929,NY119,3,HrF,309712,248135.359732825,2968.9979275874
17930,NY119,3,Ce,309693,649626.220722598,3809.09703425765
17931,NY119,3,SuB,309671,63015.6376648112,1064.16723610144
17932,NY119,3,RdB,309732,440833.130706355,3538.20618365475
17933,NY119,3,Ub,309672,223365.491460885,2083.31106198249
17934,NY119,3,CtC,309705,260560.22258053,3028.82621859236
17935,NY119,3,CrC,309703,1883266.16128742,12114.618628118
17936,NY119,3,W,309689,13661.924664788,466.653467920292
17937,NY119,3,Uc,309673,146117.163144243,1890.64527485328
17938,NY119,3,ChB,309694,346116.169047385,3351.76100700655
17939,NY119,3,SuB,309671,167642.838003055,3570.58503218676
17940,NY119,3,Ff,309707,227524.082591295,2986.7493714761
17941,NY119,3,CsD,309704,1224962.77383508,13673.0082334719
17942,NY119,3,RhE,309738,125197.022200532,4367.43026633052
17943,NY119,3,UlC,309679,234177.632879698,2254.65087823554
17944,NY119,3,SuB,309671,149649.803666934,2591.00815820546
17945,NY119,3,ChD,309696,533459.202617422,5748.39574448301
17946,NY119,3,CrC,309703,141601.415051681,1872.01245837892
17947,NY119,3,RdA,309731,418189.226007219,3790.33723679632
17948,NY119,3,Ce,309693,377509.880179338,3480.33271559813
17949,NY119,3,RdA,309731,873257.835645597,7856.19399469306
17950,NY119,3,W,309689,41047.7829836146,996.11441049182
17951,NY119,3,HrF,309712,142995.465041639,2022.96721349203
17952,NY119,3,UpC,309683,623064.791534776,5057.15408963847
17953,NY119,3,CuD,309706,54580.7065648695,908.455997681307
17954,NY119,3,UpB,309682,1886917.9873999,13731.7088584729
17955,NY119,3,CrC,309703,249437.169904047,2153.85775118988
17956,NY119,3,SuB,309671,301673.001798793,3549.73265741219
17957,NY119,3,W,309689,62237.4928000124,1248.1371771386
17958,NY119,3,Ub,309672,2025845.17635235,17182.9250172673
17959,NY119,3,UlC,309679,135973.939386412,1752.35531327952
17960,NY119,3,CrC,309703,66527.0375018421,1068.3965689996
17961,NY119,3,PnB,309721,624476.721158844,3028.48806242646
17962,NY119,3,UrB,309685,290078.151529605,3226.97780156828
17963,NY119,3,LcB,309717,91035.7317072164,1578.21201503977
17964,NY119,3,ChE,309697,128349.874285567,2306.25464492626
17965,NY119,3,CuD,309706,150810.306262532,2577.81928163542
17966,NY119,3,UlD,309680,805174.291989996,9003.28258659991
17967,NY119,3,ChE,309697,87902.6519065144,1773.86208680775
17968,NY119,3,CtC,309705,137924.075561703,1532.73732042077
17969,NY119,3,CtC,309705,343717.56493183,3377.11005431076
17970,NY119,3,CrC,309703,676069.627762646,4555.40897249067
17971,NY119,3,CtC,309705,509600.591701953,4038.07735425995
